Virus Name	Record ID	ESMFold pLDDT	ColabFold pLDDT	Chosen Method	structure_file	protlen	Genome_composition	Kingdom	Phylum	Class	Order	Family	Genus	Species	Virus_names
human_papillomavirus_1	CAA52506.1_4603	84.0	95.5	ColabFold	human_papillomavirus_1_CF-CAA52506.1_4603_relaxed.pdb	141	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ACC78270.1_4589	85.3	95.8	ColabFold	human_papillomavirus_1_CF-ACC78270.1_4589_relaxed.pdb	141	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ACT76412.1_4749	82.4	94.5	ColabFold	human_papillomavirus_1_CF-ACT76412.1_4749_relaxed.pdb	141	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 9	
human_papillomavirus_1	AFV27110.1_4721	85.3	93.6	ColabFold	human_papillomavirus_1_CF-AFV27110.1_4721_relaxed.pdb	142	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 20	
human_papillomavirus_1	AEM24600.1_4693	83.3	94.6	ColabFold	human_papillomavirus_1_CF-AEM24600.1_4693_relaxed.pdb	142	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AEM24607.1_4713	84.9	91.1	ColabFold	human_papillomavirus_1_CF-AEM24607.1_4713_relaxed.pdb	142	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 16	
human_papillomavirus_1	AET11872.1_4708	82.5	94.0	ColabFold	human_papillomavirus_1_CF-AET11872.1_4708_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 13	
human_papillomavirus_1	BAL14427.1_4692	83.4	93.4	ColabFold	human_papillomavirus_1_CF-BAL14427.1_4692_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AEM24628.1_4694	83.5	94.4	ColabFold	human_papillomavirus_1_CF-AEM24628.1_4694_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AGC93435.1_4691	80.4	94.3	ColabFold	human_papillomavirus_1_CF-AGC93435.1_4691_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	
human_papillomavirus_1	AHC00337.1_4698	84.4	94.1	ColabFold	human_papillomavirus_1_CF-AHC00337.1_4698_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AFV27096.1_4697	83.8	93.9	ColabFold	human_papillomavirus_1_CF-AFV27096.1_4697_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	ADQ85950.1_4688	80.8	94.9	ColabFold	human_papillomavirus_1_CF-ADQ85950.1_4688_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	
human_papillomavirus_1	ADH29805.1_4687	81.6	94.5	ColabFold	human_papillomavirus_1_CF-ADH29805.1_4687_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	
human_papillomavirus_1	ADR77925.1_4707	83.5	93.9	ColabFold	human_papillomavirus_1_CF-ADR77925.1_4707_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 13	
human_papillomavirus_1	AEM24642.1_4690	82.8	93.7	ColabFold	human_papillomavirus_1_CF-AEM24642.1_4690_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	
human_papillomavirus_1	CDI44917.1_4727	82.9	92.5	ColabFold	human_papillomavirus_1_CF-CDI44917.1_4727_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 25	
human_papillomavirus_1	ADQ85971.1_4689	82.5	93.8	ColabFold	human_papillomavirus_1_CF-ADQ85971.1_4689_relaxed.pdb	143	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	
human_papillomavirus_1	BAM93531.1_4515	82.3	92.5	ColabFold	human_papillomavirus_1_CF-BAM93531.1_4515_relaxed.pdb	144	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	AFL02846.1_4696	82.9	93.6	ColabFold	human_papillomavirus_1_CF-AFL02846.1_4696_relaxed.pdb	144	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AEM24635.1_4695	84.0	94.1	ColabFold	human_papillomavirus_1_CF-AEM24635.1_4695_relaxed.pdb	144	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AET11876.1_4708	42.3	65.9	ColabFold	human_papillomavirus_1_CF-AET11876.1_4708_relaxed.pdb	144	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 13	
human_papillomavirus_1	AEQ98805.1_4742	74.5	91.4	ColabFold	human_papillomavirus_1_CF-AEQ98805.1_4742_relaxed.pdb	145	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	AFV27128.1_4743	79.0	91.8	ColabFold	human_papillomavirus_1_CF-AFV27128.1_4743_relaxed.pdb	145	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	AEM24639.1_4695	45.9	70.8	ColabFold	human_papillomavirus_1_CF-AEM24639.1_4695_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	ACV30142.1_4518	80.7	91.3	ColabFold	human_papillomavirus_1_CF-ACV30142.1_4518_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	AGC93428.1_4724	81.8	92.5	ColabFold	human_papillomavirus_1_CF-AGC93428.1_4724_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 23	
human_papillomavirus_1	AAZ39520.1_4532	81.4	93.0	ColabFold	human_papillomavirus_1_CF-AAZ39520.1_4532_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3	
human_papillomavirus_1	AIM47228.1_4726	82.6	93.1	ColabFold	human_papillomavirus_1_CF-AIM47228.1_4726_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 24	
human_papillomavirus_1	AEM24604.1_4693	43.0	68.4	ColabFold	human_papillomavirus_1_CF-AEM24604.1_4693_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AEM24674.1_4712	49.1	63.8	ColabFold	human_papillomavirus_1_CF-AEM24674.1_4712_relaxed.pdb	147	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	
human_papillomavirus_1	CAA52489.1_4514	81.7	91.8	ColabFold	human_papillomavirus_1_CF-CAA52489.1_4514_relaxed.pdb	148	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	AFL02850.1_4696	45.3	72.0	ColabFold	human_papillomavirus_1_CF-AFL02850.1_4696_relaxed.pdb	148	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	ADD14045.1_4533	79.6	92.5	ColabFold	human_papillomavirus_1_CF-ADD14045.1_4533_relaxed.pdb	148	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3	
human_papillomavirus_1	CBD35694.2_4517	81.1	92.1	ColabFold	human_papillomavirus_1_CF-CBD35694.2_4517_relaxed.pdb	148	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	AEM24597.1_4710	48.0	63.2	ColabFold	human_papillomavirus_1_CF-AEM24597.1_4710_relaxed.pdb	148	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	
human_papillomavirus_1	CAW42270.1_4592	81.0	93.2	ColabFold	human_papillomavirus_1_CF-CAW42270.1_4592_relaxed.pdb	149	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AAA46927.1_4491	81.3	90.3	ColabFold	human_papillomavirus_1_CF-AAA46927.1_4491_relaxed.pdb	150	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 10	
human_papillomavirus_1	CAA44647.1_4493	80.6	91.2	ColabFold	human_papillomavirus_1_CF-CAA44647.1_4493_relaxed.pdb	150	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 10	
human_papillomavirus_1	AEM24660.1_4714	43.9	68.6	ColabFold	human_papillomavirus_1_CF-AEM24660.1_4714_relaxed.pdb	150	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 17	
human_papillomavirus_1	ACD67923.1_4736	47.4	64.4	ColabFold	human_papillomavirus_1_CF-ACD67923.1_4736_relaxed.pdb	152	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	CAW42235.1_4590	79.7	92.0	ColabFold	human_papillomavirus_1_CF-CAW42235.1_4590_relaxed.pdb	152	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ADR77932.1_4750	77.2	90.1	ColabFold	human_papillomavirus_1_CF-ADR77932.1_4750_relaxed.pdb	152	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 9	
human_papillomavirus_1	CAW42259.1_4570	76.6	91.0	ColabFold	human_papillomavirus_1_CF-CAW42259.1_4570_relaxed.pdb	155	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	CAA52518.1_4584	78.4	88.8	ColabFold	human_papillomavirus_1_CF-CAA52518.1_4584_relaxed.pdb	157	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	CAA52496.1_4582	75.4	90.4	ColabFold	human_papillomavirus_1_CF-CAA52496.1_4582_relaxed.pdb	157	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	AEM24649.1_4574	77.0	91.1	ColabFold	human_papillomavirus_1_CF-AEM24649.1_4574_relaxed.pdb	157	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	AIM47232.1_4726	45.9	67.8	ColabFold	human_papillomavirus_1_CF-AIM47232.1_4726_relaxed.pdb	158	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 24	
human_papillomavirus_1	CAA28664.1_4546	84.9	95.8	ColabFold	human_papillomavirus_1_CF-CAA28664.1_4546_relaxed.pdb	158	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 7	
human_papillomavirus_1	AAA46939.1_4558	80.6	91.2	ColabFold	human_papillomavirus_1_CF-AAA46939.1_4558_relaxed.pdb	158	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 9	
human_papillomavirus_1	AHA37345.1_4748	43.7	66.5	ColabFold	human_papillomavirus_1_CF-AHA37345.1_4748_relaxed.pdb	160	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	
human_papillomavirus_1	ADQ85977.1_4739	49.1	61.5	ColabFold	human_papillomavirus_1_CF-ADQ85977.1_4739_relaxed.pdb	161	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	AEM24681.1_4746	49.6	65.2	ColabFold	human_papillomavirus_1_CF-AEM24681.1_4746_relaxed.pdb	162	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	
human_papillomavirus_1	AFV27107.1_4747	48.7	67.3	ColabFold	human_papillomavirus_1_CF-AFV27107.1_4747_relaxed.pdb	163	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	
human_papillomavirus_1	ADR77924.1_4707	41.3	60.6	ColabFold	human_papillomavirus_1_CF-ADR77924.1_4707_relaxed.pdb	163	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 13	
human_papillomavirus_1	AAZ39513.1_4512	76.7	87.2	ColabFold	human_papillomavirus_1_CF-AAZ39513.1_4512_relaxed.pdb	163	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 14	
human_papillomavirus_1	AEQ98809.1_4742	44.2	64.4	ColabFold	human_papillomavirus_1_CF-AEQ98809.1_4742_relaxed.pdb	164	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	ADR77931.1_4750	37.6	65.3	ColabFold	human_papillomavirus_1_CF-ADR77931.1_4750_relaxed.pdb	165	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 9	
human_papillomavirus_1	CBK38953.1_4593	74.6	88.9	ColabFold	human_papillomavirus_1_CF-CBK38953.1_4593_relaxed.pdb	165	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AHN16189.1_4725	43.7	67.0	ColabFold	human_papillomavirus_1_CF-AHN16189.1_4725_relaxed.pdb	166	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 24	
human_papillomavirus_1	AGC93432.1_4724	42.7	64.8	ColabFold	human_papillomavirus_1_CF-AGC93432.1_4724_relaxed.pdb	166	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 23	
human_papillomavirus_1	AHC00341.1_4698	42.6	67.4	ColabFold	human_papillomavirus_1_CF-AHC00341.1_4698_relaxed.pdb	172	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	AFV27100.1_4697	42.0	68.5	ColabFold	human_papillomavirus_1_CF-AFV27100.1_4697_relaxed.pdb	172	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	BAL14431.1_4692	42.0	66.8	ColabFold	human_papillomavirus_1_CF-BAL14431.1_4692_relaxed.pdb	172	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	
human_papillomavirus_1	ADQ85942.1_4738	41.4	66.0	ColabFold	human_papillomavirus_1_CF-ADQ85942.1_4738_relaxed.pdb	174	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	
human_papillomavirus_1	ADH29802.1_4594	49.0	61.0	ColabFold	human_papillomavirus_1_CF-ADH29802.1_4594_relaxed.pdb	175	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AHC00344.1_4723	83.1	77.8	ESMFold	human_papillomavirus_1_EF-AHC00344.1_4723_relaxed.pdb	183	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 22	
human_papillomavirus_1	CAW42241.1_4590	49.0	57.5	ColabFold	human_papillomavirus_1_CF-CAW42241.1_4590_relaxed.pdb	184	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	CCV02862.1_4597	49.3	58.5	ColabFold	human_papillomavirus_1_CF-CCV02862.1_4597_relaxed.pdb	192	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ADH29816.1_4595	50.8	58.2	ColabFold	human_papillomavirus_1_CF-ADH29816.1_4595_relaxed.pdb	194	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ACC78273.1_4589	52.0	58.9	ColabFold	human_papillomavirus_1_CF-ACC78273.1_4589_relaxed.pdb	194	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AEM24667.1_4598	52.5	61.8	ColabFold	human_papillomavirus_1_CF-AEM24667.1_4598_relaxed.pdb	197	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ACC78266.1_4588	51.4	58.7	ColabFold	human_papillomavirus_1_CF-ACC78266.1_4588_relaxed.pdb	198	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AFV67969.1_4715	47.0	57.3	ColabFold	human_papillomavirus_1_CF-AFV67969.1_4715_relaxed.pdb	201	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18	
human_papillomavirus_1	CCJ27719.1_4596	56.0	58.1	ColabFold	human_papillomavirus_1_CF-CCJ27719.1_4596_relaxed.pdb	203	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ABN79871.1_4587	60.1	57.8	ESMFold	human_papillomavirus_1_EF-ABN79871.1_4587_relaxed.pdb	210	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	CAW42253.1_4591	54.0	62.8	ColabFold	human_papillomavirus_1_CF-CAW42253.1_4591_relaxed.pdb	210	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	ACZ58407.1_4607	54.7	57.4	ColabFold	human_papillomavirus_1_CF-ACZ58407.1_4607_relaxed.pdb	210	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 3	
human_papillomavirus_1	ADH29830.1_4572	58.7	55.9	ESMFold	human_papillomavirus_1_EF-ADH29830.1_4572_relaxed.pdb	211	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	CBK38950.1_4612	48.3	54.8	ColabFold	human_papillomavirus_1_CF-CBK38950.1_4612_relaxed.pdb	214	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 5	
human_papillomavirus_1	CBK38957.1_4593	55.2	62.8	ColabFold	human_papillomavirus_1_CF-CBK38957.1_4593_relaxed.pdb	214	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	CAW42274.1_4592	56.5	59.1	ColabFold	human_papillomavirus_1_CF-CAW42274.1_4592_relaxed.pdb	215	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	
human_papillomavirus_1	AEM24653.1_4574	61.3	58.1	ESMFold	human_papillomavirus_1_EF-AEM24653.1_4574_relaxed.pdb	243	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	
human_papillomavirus_1	AAA46941.1_4558	77.7	78.6	ColabFold	human_papillomavirus_1_CF-AAA46941.1_4558_relaxed.pdb	365	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 9	
human_papillomavirus_1	CAA28667.1_4546	80.9	80.7	ESMFold	human_papillomavirus_1_EF-CAA28667.1_4546_relaxed.pdb	365	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 7	
human_papillomavirus_1	AAA46930.1_4491	78.5	79.1	ColabFold	human_papillomavirus_1_CF-AAA46930.1_4491_relaxed.pdb	367	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 10	
human_papillomavirus_1	BAM93534.1_4515	79.0	78.6	ESMFold	human_papillomavirus_1_EF-BAM93534.1_4515_relaxed.pdb	371	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	CAA52492.1_4514	79.5	77.7	ESMFold	human_papillomavirus_1_EF-CAA52492.1_4514_relaxed.pdb	376	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	CAA44650.1_4493	76.1	78.2	ColabFold	human_papillomavirus_1_CF-CAA44650.1_4493_relaxed.pdb	377	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 10	
human_papillomavirus_1	CBD35697.1_4517	78.4	78.0	ESMFold	human_papillomavirus_1_EF-CBD35697.1_4517_relaxed.pdb	377	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	
human_papillomavirus_1	AAZ39523.1_4532	78.2	76.2	ESMFold	human_papillomavirus_1_EF-AAZ39523.1_4532_relaxed.pdb	380	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3	
human_papillomavirus_1	ADD14048.1_4533	78.4	76.2	ESMFold	human_papillomavirus_1_EF-ADD14048.1_4533_relaxed.pdb	381	dsDNA	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3	
